year,name,marijuana,alcohol,other_illicit,gen_country,gen_hiphop,gen_rap,gen_rock
2000,Some Things Never Change,0,0,0,1,0,0,1
2000,I Need You,0,0,0,0,0,0,1
2000,Shackles,0,0,0,0,1,0,0
2000,I Will Love Again,0,0,0,0,0,0,0
2000,I Think God Can Explain,0,0,0,0,0,0,0
2000,I Think I'm In Love With You,0,0,0,0,0,0,0
2000,What About Now,0,0,1,1,0,0,0
2000,Flowers On The Wall,0,0,0,0,0,0,0
2000,Incomplete,0,0,0,0,1,0,0
2000,That's The Way,0,0,0,0,0,0,0
2000,Could I Have This Kiss Forever,0,0,0,0,1,0,0
2000,She's More,1,0,1,1,0,0,0
2000,Wobble Wobble,0,0,1,0,0,1,0
2000,"Same Script, Different Cast",1,0,0,0,0,0,0
2000,What I Need To Do,0,0,0,1,0,0,1
2000,Whatever,0,0,1,0,0,0,0
2000,It Must Be Love,0,0,0,1,0,0,0
2000,With Arms Wide Open,0,0,0,0,0,0,1
2000,No More,0,0,0,0,1,0,0
2000,Taking You Home,0,0,0,0,0,0,0
2000,Only God Knows Why,0,0,0,1,0,0,1
2000,Cold Day In July,0,0,1,1,0,0,0
2000,Mirror Mirror,0,0,0,0,0,0,0
2000,I Disappear,0,0,0,0,0,0,1
2000,One Voice,0,0,0,0,0,0,0
2000,More,0,0,0,1,0,0,0
2000,Best Of Me,1,0,1,0,1,1,0
2000,You'll Always Be Loved By Me,0,0,0,1,0,0,0
2000,Buy Me A Rose,0,0,0,1,0,0,1
2000,Graduation,0,0,0,0,0,0,1
2000,Take That,1,1,0,0,0,1,0
2000,It's So Hard,0,0,1,0,0,1,0
2000,Monica,0,0,0,0,0,0,0
2000,When You Need My Love,0,0,0,0,0,0,0
2000,Someday Out Of The Blue,0,0,0,0,0,0,0
2000,3 Little Words,1,0,0,0,0,0,0
2000,You Owe Me,0,1,1,0,0,1,0
2000,Carlene,0,0,0,1,0,0,0
2000,Riddle,0,0,0,0,0,0,0
2000,What You Want,1,0,1,0,0,0,0
2000,Been There,0,0,0,0,0,0,0
2000,Be With You,0,0,0,0,0,0,0
2000,Everything You Want,0,0,0,0,0,0,1
2000,The Real Slim Shady,1,0,1,0,1,1,0
2000,Breathe,0,0,0,1,0,0,0
2000,I Wanna Know,0,0,0,0,1,0,0
2000,You Sang To Me,0,0,0,0,0,0,1
2000,Thong Song,0,0,0,0,1,0,0
2000,It's Gonna Be Me,0,0,0,0,0,0,0
2000,Higher,0,0,0,0,0,0,1
2000,There You Go,0,0,0,0,1,0,0
2000,Bent,0,0,1,0,0,0,1
2000,I Try,0,0,0,0,1,0,0
2000,Maria Maria,0,0,1,0,1,0,1
2000,He Wasn't Man Enough,0,0,0,0,1,0,0
2000,I Turn To You,0,0,0,0,0,0,0
2000,Back Here,0,0,0,0,0,0,0
2000,Big Pimpin',1,0,0,0,1,1,0
2000,Absolutely,0,0,0,0,0,0,1
2000,Swear It Again,0,0,0,0,0,0,0
2000,Otherside,0,0,0,0,0,0,1
2000,Say My Name,0,0,0,0,1,0,0
2000,I Wish,1,0,0,0,1,0,0
2000,Amazed,0,0,0,1,0,0,0
2000,Broadway,1,0,1,0,0,0,1
2000,Yes!,0,0,0,1,0,0,0
2000,Crybaby,1,0,0,0,1,1,0
2000,Let's Get Married,0,0,1,0,1,1,0
2000,Country Grammar,0,0,1,0,1,1,0
2000,The One,0,0,0,0,0,0,0
2000,Separated,0,0,0,0,1,0,0
2000,Smooth,0,0,0,0,0,0,1
2000,Bye Bye Bye,0,0,0,0,0,0,0
2000,Where I Wanna Be,1,0,0,0,1,0,0
2000,Wifey,0,0,0,0,1,0,0
2000,Better Off Alone,0,0,0,0,0,0,0
2000,It Feels So Good,0,0,0,0,0,1,0
2000,Crash And Burn,0,0,0,0,0,0,1
2000,I Hope You Dance,0,0,1,1,0,0,0
2000,Party Up,0,0,1,0,1,1,0
2000,Couldn't Last A Moment,0,1,0,0,0,0,0
2000,The Chain Of Love,0,0,0,0,0,0,0
2000,Desert Rose,0,0,0,0,0,0,1
2000,The Next Episode,1,0,1,0,1,1,0
2000,The Way You Love Me,0,0,0,1,0,0,0
2000,Purest Of Pain,1,0,0,0,0,0,0
2000,Dance Tonight,0,0,0,0,1,0,0
2000,She's More,1,0,1,1,0,0,0
2000,Kryptonite,0,0,0,0,0,0,1
2000,Doesn't Really Matter,1,0,0,0,1,0,0
2000,Shackles,0,0,0,0,1,0,0
2000,What'Chu Like,0,1,0,0,1,1,0
2000,Unconditional,0,0,0,0,0,0,0
2000,What I Need To Do,0,0,0,1,0,0,1
2000,Graduation,0,0,0,0,0,0,1
2000,Prayin' For Daylight,0,0,0,1,0,0,0
2000,I Need You,0,0,0,0,0,0,1
2000,Some Things Never Change,0,0,0,1,0,0,1
2000,I'll Be,0,0,1,1,0,0,0
2000,I Think God Can Explain,0,0,0,0,0,0,0
2000,I Wanna Be With You,0,0,0,0,0,0,0
2000,Wobble Wobble,0,0,1,0,0,1,0
2000,Flowers On The Wall,0,0,0,0,0,0,0
2000,What About Now,0,0,1,1,0,0,0
2000,Whatever,0,0,1,0,0,0,0
2000,Could I Have This Kiss Forever,0,0,0,0,1,0,0
2000,Only God Knows Why,0,0,0,1,0,0,1
2000,Mirror Mirror,0,0,0,0,0,0,0
2000,"Same Script, Different Cast",1,0,0,0,0,0,0
2000,Best Of Me,1,0,1,0,1,1,0
2000,More,0,0,0,1,0,0,0
2000,With Arms Wide Open,0,0,0,0,0,0,1
2000,I Will Love Again,0,0,0,0,0,0,0
2000,It Must Be Love,0,0,0,1,0,0,0
2000,Incomplete,0,0,0,0,1,0,0
2000,That's The Way,0,0,0,0,0,0,0
2000,Taking You Home,0,0,0,0,0,0,0
2000,Cold Day In July,0,0,1,1,0,0,0
2000,I Disappear,0,0,0,0,0,0,1
2000,Buy Me A Rose,0,0,0,1,0,0,1
2000,It's So Hard,0,0,1,0,0,1,0
2000,You'll Always Be Loved By Me,0,0,0,1,0,0,0
2000,One Voice,0,0,0,0,0,0,0
2000,Monica,0,0,0,0,0,0,0
2000,You Owe Me,0,1,1,0,0,1,0
2000,3 Little Words,1,0,0,0,0,0,0
2000,Someday Out Of The Blue,0,0,0,0,0,0,0
2000,Carlene,0,0,0,1,0,0,0
2000,Riddle,0,0,0,0,0,0,0
2000,When You Need My Love,0,0,0,0,0,0,0
2000,Take That,1,1,0,0,0,1,0
2000,Been There,0,0,0,0,0,0,0
2000,Feelin' So Good,1,0,0,0,1,1,0
2000,Goodbye Earl,1,0,0,1,0,0,0
2000,Back At One,0,0,0,1,0,0,0
2000,That's What I'm Looking For,1,0,1,0,1,1,0
2000,Try Again,1,0,1,0,1,0,0
2000,Breathe,0,0,0,1,0,0,0
2000,Everything You Want,0,0,0,0,0,0,1
2000,Be With You,0,0,0,0,0,0,0
2000,You Sang To Me,0,0,0,0,0,0,1
2000,The Real Slim Shady,1,0,1,0,1,1,0
2000,Thong Song,0,0,0,0,1,0,0
2000,Maria Maria,0,0,1,0,1,0,1
2000,I Wanna Know,0,0,0,0,1,0,0
2000,I Try,0,0,0,0,1,0,0
2000,He Wasn't Man Enough,0,0,0,0,1,0,0
2000,Higher,0,0,0,0,0,0,1
2000,There You Go,0,0,0,0,1,0,0
2000,It's Gonna Be Me,0,0,0,0,0,0,0
2000,Bent,0,0,1,0,0,0,1
2000,I Turn To You,0,0,0,0,0,0,0
2000,Say My Name,0,0,0,0,1,0,0
2000,Otherside,0,0,0,0,0,0,1
2000,Big Pimpin',1,0,0,0,1,1,0
2000,Back Here,0,0,0,0,0,0,0
2000,Amazed,0,0,0,1,0,0,0
2000,I Wish,1,0,0,0,1,0,0
2000,Country Grammar,0,0,1,0,1,1,0
2000,Swear It Again,0,0,0,0,0,0,0
2000,Bye Bye Bye,0,0,0,0,0,0,0
2000,Yes!,0,0,0,1,0,0,0
2000,Broadway,1,0,1,0,0,0,1
2000,Smooth,0,0,0,0,0,0,1
2000,It Feels So Good,0,0,0,0,0,1,0
2000,Separated,0,0,0,0,1,0,0
2000,Let's Get Married,0,0,1,0,1,1,0
2000,Crash And Burn,0,0,0,0,0,0,1
2000,Party Up,0,0,1,0,1,1,0
2000,Better Off Alone,0,0,0,0,0,0,0
2000,The One,0,0,0,0,0,0,0
2000,Where I Wanna Be,1,0,0,0,1,0,0
2000,The Way You Love Me,0,0,0,1,0,0,0
2000,Wifey,0,0,0,0,1,0,0
2000,She's More,1,0,1,1,0,0,0
2000,Graduation,0,0,0,0,0,0,1
2000,Shackles,0,0,0,0,1,0,0
2000,Couldn't Last A Moment,0,1,0,0,0,0,0
2000,The Chain Of Love,0,0,0,0,0,0,0
2000,Never Let You Go,0,0,0,0,0,0,1
2000,I Hope You Dance,0,0,1,1,0,0,0
2000,Purest Of Pain,1,0,0,0,0,0,0
2000,Unconditional,0,0,0,0,0,0,0
2000,Kryptonite,0,0,0,0,0,0,1
2000,Desert Rose,0,0,0,0,0,0,1
2000,The Next Episode,1,0,1,0,1,1,0
2000,What'Chu Like,0,1,0,0,1,1,0
2000,Dance Tonight,0,0,0,0,1,0,0
2000,What I Need To Do,0,0,0,1,0,0,1
2000,Wobble Wobble,0,0,1,0,0,1,0
2000,Prayin' For Daylight,0,0,0,1,0,0,0
2000,Doesn't Really Matter,1,0,0,0,1,0,0
2000,Some Things Never Change,0,0,0,1,0,0,1
2000,Best Of Me,1,0,1,0,1,1,0
2000,Only God Knows Why,0,0,0,1,0,0,1
2000,I Need You,0,0,0,0,0,0,1
2000,I'll Be,0,0,1,1,0,0,0
2000,More,0,0,0,1,0,0,0
2000,I Think God Can Explain,0,0,0,0,0,0,0
2000,Flowers On The Wall,0,0,0,0,0,0,0
2000,With Arms Wide Open,0,0,0,0,0,0,1
2000,I Wanna Be With You,0,0,0,0,0,0,0
2000,Mirror Mirror,0,0,0,0,0,0,0
2000,"Same Script, Different Cast",1,0,0,0,0,0,0
2000,What About Now,0,0,1,1,0,0,0
2000,Buy Me A Rose,0,0,0,1,0,0,1
2000,Could I Have This Kiss Forever,0,0,0,0,1,0,0
2000,Whatever,0,0,1,0,0,0,0
2000,I Disappear,0,0,0,0,0,0,1
2000,Monica,0,0,0,0,0,0,0
2000,It's So Hard,0,0,1,0,0,1,0
2000,You Owe Me,0,1,1,0,0,1,0
2000,I Will Love Again,0,0,0,0,0,0,0
2000,Someday Out Of The Blue,0,0,0,0,0,0,0
2000,Feelin' So Good,1,0,0,0,1,1,0
2000,Carlene,0,0,0,1,0,0,0
2000,You'll Always Be Loved By Me,0,0,0,1,0,0,0
2000,One Voice,0,0,0,0,0,0,0
2000,Been There,0,0,0,0,0,0,0
2000,When You Need My Love,0,0,0,0,0,0,0
2000,3 Little Words,1,0,0,0,0,0,0
2000,Love's The Only House,0,0,0,1,0,0,0
2000,Nothing As It Seems,1,0,0,0,0,0,1
2000,Riddle,0,0,0,0,0,0,0
2000,That's What I'm Looking For,1,0,1,0,1,1,0
2000,Another Nine Minutes,0,0,0,0,0,0,0
2000,Goodbye Earl,1,0,0,1,0,0,0
2000,I'm Outta Love,0,0,0,0,0,0,0
2000,Back At One,0,0,0,1,0,0,0
2000,Whistle While You Twurk,1,0,1,0,1,1,0
2000,Give Me You,0,0,1,0,1,0,0
2000,Maria Maria,0,0,1,0,1,0,1
2000,You Sang To Me,0,0,0,0,0,0,1
2000,Thong Song,0,0,0,0,1,0,0
2000,Breathe,0,0,0,1,0,0,0
2000,Be With You,0,0,0,0,0,0,0
2000,Try Again,1,0,1,0,1,0,0
2000,The Real Slim Shady,1,0,1,0,1,1,0
2000,Everything You Want,0,0,0,0,0,0,1
2000,I Try,0,0,0,0,1,0,0
2000,He Wasn't Man Enough,0,0,0,0,1,0,0
2000,I Wanna Know,0,0,0,0,1,0,0
2000,Higher,0,0,0,0,0,0,1
2000,Say My Name,0,0,0,0,1,0,0
2000,There You Go,0,0,0,0,1,0,0
2000,Otherside,0,0,0,0,0,0,1
2000,I Turn To You,0,0,0,0,0,0,0
2000,Bent,0,0,1,0,0,0,1
2000,It's Gonna Be Me,0,0,0,0,0,0,0
2000,Bye Bye Bye,0,0,0,0,0,0,0
2000,It Feels So Good,0,0,0,0,0,1,0
2000,Amazed,0,0,0,1,0,0,0
2000,Big Pimpin',1,0,0,0,1,1,0
2000,Country Grammar,0,0,1,0,1,1,0
2000,I Wish,1,0,0,0,1,0,0
2000,Smooth,0,0,0,0,0,0,1
2000,Back Here,0,0,0,0,0,0,0
2000,Crash And Burn,0,0,0,0,0,0,1
2000,Better Off Alone,0,0,0,0,0,0,0
2000,Yes!,0,0,0,1,0,0,0
2000,Swear It Again,0,0,0,0,0,0,0
2000,Party Up,0,0,1,0,1,1,0
2000,Absolutely,0,0,0,0,0,0,1
2000,Separated,0,0,0,0,1,0,0
2000,The Way You Love Me,0,0,0,1,0,0,0
2000,She's More,1,0,1,1,0,0,0
2000,Graduation,0,0,0,0,0,0,1
2000,Shackles,0,0,0,0,1,0,0
2000,The Chain Of Love,0,0,0,0,0,0,0
2000,Where I Wanna Be,1,0,0,0,1,0,0
2000,Let's Get Married,0,0,1,0,1,1,0
2000,The One,0,0,0,0,0,0,0
2000,Couldn't Last A Moment,0,1,0,0,0,0,0
2000,Never Let You Go,0,0,0,0,0,0,1
2000,Wifey,0,0,0,0,1,0,0
2000,Show Me The Meaning Of Being Lonely,0,0,0,0,1,0,0
2000,I Need To Know,0,0,0,0,0,0,0
2000,I Hope You Dance,0,0,1,1,0,0,0
2000,Unconditional,0,0,0,0,0,0,0
2000,Kryptonite,0,0,0,0,0,0,1
2000,Only God Knows Why,0,0,0,1,0,0,1
2000,Wobble Wobble,0,0,1,0,0,1,0
2000,Desert Rose,0,0,0,0,0,0,1
2000,What I Need To Do,0,0,0,1,0,0,1
2000,The Next Episode,1,0,1,0,1,1,0
2000,Dance Tonight,0,0,0,0,1,0,0
2000,Purest Of Pain,1,0,0,0,0,0,0
2000,Best Of Me,1,0,1,0,1,1,0
2000,The Best Day,0,0,0,0,0,0,0
2000,Some Things Never Change,0,0,0,1,0,0,1
2000,Prayin' For Daylight,0,0,0,1,0,0,0
2000,What'Chu Like,0,1,0,0,1,1,0
2000,Buy Me A Rose,0,0,0,1,0,0,1
2000,I Need You,0,0,0,0,0,0,1
2000,More,0,0,0,1,0,0,0
2000,I'll Be,0,0,1,1,0,0,0
2000,With Arms Wide Open,0,0,0,0,0,0,1
2000,I Think God Can Explain,0,0,0,0,0,0,0
2000,Flowers On The Wall,0,0,0,0,0,0,0
2000,Someday Out Of The Blue,0,0,0,0,0,0,0
2000,Mirror Mirror,0,0,0,0,0,0,0
2000,Whatever,0,0,1,0,0,0,0
2000,It's So Hard,0,0,1,0,0,1,0
2000,No Me Dejes De Querer,0,0,0,0,0,0,0
2000,What About Now,0,0,1,1,0,0,0
2000,Feelin' So Good,1,0,0,0,1,1,0
2000,Monica,0,0,0,0,0,0,0
2000,I Disappear,0,0,0,0,0,0,1
2000,You Owe Me,0,1,1,0,0,1,0
2000,Carlene,0,0,0,1,0,0,0
2000,Been There,0,0,0,0,0,0,0
2000,I Don't Wanna,0,0,1,0,1,1,0
2000,Another Nine Minutes,0,0,0,0,0,0,0
2000,I Like It,0,0,0,0,0,0,0
2000,From The Bottom Of My Broken Heart,0,0,0,0,0,0,0
2000,I Will Love Again,0,0,0,0,0,0,0
2000,Love's The Only House,0,0,0,1,0,0,0
2000,Nothing As It Seems,1,0,0,0,0,0,1
2000,That's What I'm Looking For,1,0,1,0,1,1,0
2000,You'll Always Be Loved By Me,0,0,0,1,0,0,0
2000,Goodbye Earl,1,0,0,1,0,0,0
2000,3 Little Words,1,0,0,0,0,0,0
2000,When You Need My Love,0,0,0,0,0,0,0
2000,Whistle While You Twurk,1,0,1,0,1,1,0
2000,Lessons Learned,0,0,1,1,0,0,0
2000,Maria Maria,0,0,1,0,1,0,1
2000,You Sang To Me,0,0,0,0,0,0,1
2000,Thong Song,0,0,0,0,1,0,0
2000,He Wasn't Man Enough,0,0,0,0,1,0,0
2000,Be With You,0,0,0,0,0,0,0
2000,Everything You Want,0,0,0,0,0,0,1
2000,Try Again,1,0,1,0,1,0,0
2000,I Try,0,0,0,0,1,0,0
2000,I Wanna Know,0,0,0,0,1,0,0
2000,The Real Slim Shady,1,0,1,0,1,1,0
2000,Say My Name,0,0,0,0,1,0,0
2000,Higher,0,0,0,0,0,0,1
2000,Otherside,0,0,0,0,0,0,1
2000,There You Go,0,0,0,0,1,0,0
2000,I Turn To You,0,0,0,0,0,0,0
2000,Bye Bye Bye,0,0,0,0,0,0,0
2000,It Feels So Good,0,0,0,0,0,1,0
2000,Amazed,0,0,0,1,0,0,0
2000,Bent,0,0,1,0,0,0,1
2000,I Wish,1,0,0,0,1,0,0
2000,Smooth,0,0,0,0,0,0,1
2000,Crash And Burn,0,0,0,0,0,0,1
2000,Big Pimpin',1,0,0,0,1,1,0
2000,It's Gonna Be Me,0,0,0,0,0,0,0
2000,Better Off Alone,0,0,0,0,0,0,0
2000,Party Up,0,0,1,0,1,1,0
2000,Broadway,1,0,1,0,0,0,1
2000,Separated,0,0,0,0,1,0,0
2000,Shackles,0,0,0,0,1,0,0
2000,Yes!,0,0,0,1,0,0,0
2000,Never Let You Go,0,0,0,0,0,0,1
2000,Back Here,0,0,0,0,0,0,0
2000,Swear It Again,0,0,0,0,0,0,0
2000,Where I Wanna Be,1,0,0,0,1,0,0
2000,Country Grammar,0,0,1,0,1,1,0
2000,Let's Get Married,0,0,1,0,1,1,0
2000,Absolutely,0,0,0,0,0,0,1
2000,Graduation,0,0,0,0,0,0,1
2000,The Way You Love Me,0,0,0,1,0,0,0
2000,She's More,1,0,1,1,0,0,0
2000,The Chain Of Love,0,0,0,0,0,0,0
2000,Only God Knows Why,0,0,0,1,0,0,1
2000,Show Me The Meaning Of Being Lonely,0,0,0,0,1,0,0
2000,Couldn't Last A Moment,0,1,0,0,0,0,0
2000,I Knew I Loved You,0,0,0,0,0,0,0
2000,I Need To Know,0,0,0,0,0,0,0
2000,Wobble Wobble,0,0,1,0,0,1,0
2000,The One,0,0,0,0,0,0,0
2000,Kryptonite,0,0,0,0,0,0,1
2000,The Best Day,0,0,0,0,0,0,0
2000,Unconditional,0,0,0,0,0,0,0
2000,I Hope You Dance,0,0,1,1,0,0,0
2000,Best Of Me,1,0,1,0,1,1,0
2000,What I Need To Do,0,0,0,1,0,0,1
2000,Buy Me A Rose,0,0,0,1,0,0,1
2000,Desert Rose,0,0,0,0,0,0,1
2000,Purest Of Pain,1,0,0,0,0,0,0
2000,Wifey,0,0,0,0,1,0,0
2000,Dance Tonight,0,0,0,0,1,0,0
2000,Someday Out Of The Blue,0,0,0,0,0,0,0
2000,Some Things Never Change,0,0,0,1,0,0,1
2000,Prayin' For Daylight,0,0,0,1,0,0,0
2000,The Next Episode,1,0,1,0,1,1,0
2000,I Need You,0,0,0,0,0,0,1
2000,More,0,0,0,1,0,0,0
2000,Mirror Mirror,0,0,0,0,0,0,0
2000,What'Chu Like,0,1,0,0,1,1,0
2000,I'll Be,0,0,1,1,0,0,0
2000,Feelin' So Good,1,0,0,0,1,1,0
2000,With Arms Wide Open,0,0,0,0,0,0,1
2000,You Owe Me,0,1,1,0,0,1,0
2000,It's So Hard,0,0,1,0,0,1,0
2000,Flowers On The Wall,0,0,0,0,0,0,0
2000,Carlene,0,0,0,1,0,0,0
2000,Another Nine Minutes,0,0,0,0,0,0,0
2000,Monica,0,0,0,0,0,0,0
2000,I Disappear,0,0,0,0,0,0,1
2000,Forgot About Dre,1,1,1,0,1,1,0
2000,I Don't Wanna,0,0,1,0,1,1,0
2000,Been There,0,0,0,0,0,0,0
2000,From The Bottom Of My Broken Heart,0,0,0,0,0,0,0
2000,Goodbye Earl,1,0,0,1,0,0,0
2000,Nothing As It Seems,1,0,0,0,0,0,1
2000,Give Me You,0,0,1,0,1,0,0
2000,I Like It,0,0,0,0,0,0,0
2000,Me Neither,0,0,0,1,0,0,1
2000,Love's The Only House,0,0,0,1,0,0,0
2000,That's What I'm Looking For,1,0,1,0,1,1,0
2000,Whistle While You Twurk,1,0,1,0,1,1,0
2000,3 Little Words,1,0,0,0,0,0,0
2000,The Bad Touch,1,0,0,0,0,0,1
2000,Lessons Learned,0,0,1,1,0,0,0
2000,Maria Maria,0,0,1,0,1,0,1
2000,Breathe,0,0,0,1,0,0,0
2000,Thong Song,0,0,0,0,1,0,0
2000,He Wasn't Man Enough,0,0,0,0,1,0,0
2000,You Sang To Me,0,0,0,0,0,0,1
2000,I Try,0,0,0,0,1,0,0
2000,Everything You Want,0,0,0,0,0,0,1
2000,Be With You,0,0,0,0,0,0,0
2000,Try Again,1,0,1,0,1,0,0
2000,Say My Name,0,0,0,0,1,0,0
2000,I Wanna Know,0,0,0,0,1,0,0
2000,Bye Bye Bye,0,0,0,0,0,0,0
2000,Otherside,0,0,0,0,0,0,1
2000,The Real Slim Shady,1,0,1,0,1,1,0
2000,It Feels So Good,0,0,0,0,0,1,0
2000,Higher,0,0,0,0,0,0,1
2000,There You Go,0,0,0,0,1,0,0
2000,I Turn To You,0,0,0,0,0,0,0
2000,I Wish,1,0,0,0,1,0,0
2000,Bent,0,0,1,0,0,0,1
2000,Smooth,0,0,0,0,0,0,1
2000,Crash And Burn,0,0,0,0,0,0,1
2000,Big Pimpin',1,0,0,0,1,1,0
2000,Separated,0,0,0,0,1,0,0
2000,Never Let You Go,0,0,0,0,0,0,1
2000,Party Up,0,0,1,0,1,1,0
2000,Better Off Alone,0,0,0,0,0,0,0
2000,Shackles,0,0,0,0,1,0,0
2000,Broadway,1,0,1,0,0,0,1
2000,Only God Knows Why,0,0,0,1,0,0,1
2000,Yes!,0,0,0,1,0,0,0
2000,Show Me The Meaning Of Being Lonely,0,0,0,0,1,0,0
2000,The Way You Love Me,0,0,0,1,0,0,0
2000,Wobble Wobble,0,0,1,0,0,1,0
2000,Swear It Again,0,0,0,0,0,0,0
2000,Back Here,0,0,0,0,0,0,0
2000,It's Gonna Be Me,0,0,0,0,0,0,0
2000,Graduation,0,0,0,0,0,0,1
2000,Where I Wanna Be,1,0,0,0,1,0,0
2000,Get It On Tonite,0,0,0,0,1,0,0
2000,She's More,1,0,1,1,0,0,0
2000,The Chain Of Love,0,0,0,0,0,0,0
2000,Let's Get Married,0,0,1,0,1,1,0
2000,I Knew I Loved You,0,0,0,0,0,0,0
2000,I Need To Know,0,0,0,0,0,0,0
2000,Couldn't Last A Moment,0,1,0,0,0,0,0
2000,The Best Day,0,0,0,0,0,0,0
2000,Best Of Me,1,0,1,0,1,1,0
2000,Absolutely,0,0,0,0,0,0,1
2000,Kryptonite,0,0,0,0,0,0,1
2000,Buy Me A Rose,0,0,0,1,0,0,1
2000,Country Grammar,0,0,1,0,1,1,0
2000,Unconditional,0,0,0,0,0,0,0
2000,What I Need To Do,0,0,0,1,0,0,1
2000,The One,0,0,0,0,0,0,0
2000,Carlene,0,0,0,1,0,0,0
2000,Someday Out Of The Blue,0,0,0,0,0,0,0
2000,I Hope You Dance,0,0,1,1,0,0,0
2000,Mirror Mirror,0,0,0,0,0,0,0
2000,Been There,0,0,0,0,0,0,0
2000,Purest Of Pain,1,0,0,0,0,0,0
2000,Some Things Never Change,0,0,0,1,0,0,1
2000,I Don't Wanna,0,0,1,0,1,1,0
2000,Prayin' For Daylight,0,0,0,1,0,0,0
2000,You Owe Me,0,1,1,0,0,1,0
2000,Desert Rose,0,0,0,0,0,0,1
2000,More,0,0,0,1,0,0,0
2000,Feelin' So Good,1,0,0,0,1,1,0
2000,Dance Tonight,0,0,0,0,1,0,0
2000,With Arms Wide Open,0,0,0,0,0,0,1
2000,I Need You,0,0,0,0,0,0,1
2000,The Next Episode,1,0,1,0,1,1,0
2000,I'll Be,0,0,1,1,0,0,0
2000,Forgot About Dre,1,1,1,0,1,1,0
2000,It's So Hard,0,0,1,0,0,1,0
2000,Flowers On The Wall,0,0,0,0,0,0,0
2000,Another Nine Minutes,0,0,0,0,0,0,0
2000,Nothing As It Seems,1,0,0,0,0,0,1
2000,Wifey,0,0,0,0,1,0,0
2000,Goodbye Earl,1,0,0,1,0,0,0
2000,Monica,0,0,0,0,0,0,0
2000,I Disappear,0,0,0,0,0,0,1
2000,Give Me You,0,0,1,0,1,0,0
2000,Me Neither,0,0,0,1,0,0,1
2000,Love's The Only House,0,0,0,1,0,0,0
2000,From The Bottom Of My Broken Heart,0,0,0,0,0,0,0
2000,I Like It,0,0,0,0,0,0,0
2000,That's What I'm Looking For,1,0,1,0,1,1,0
2000,The Bad Touch,1,0,0,0,0,0,1
2000,Whistle While You Twurk,1,0,1,0,1,1,0
2000,Lessons Learned,0,0,1,1,0,0,0
2000,Falls Apart,1,0,0,0,0,0,0
2000,Maria Maria,0,0,1,0,1,0,1
2000,Breathe,0,0,0,1,0,0,0
2000,Thong Song,0,0,0,0,1,0,0
2000,He Wasn't Man Enough,0,0,0,0,1,0,0
2000,I Try,0,0,0,0,1,0,0
2000,Everything You Want,0,0,0,0,0,0,1
2000,Say My Name,0,0,0,0,1,0,0
2000,Be With You,0,0,0,0,0,0,0
2000,Bye Bye Bye,0,0,0,0,0,0,0
2000,Try Again,1,0,1,0,1,0,0
2000,I Wanna Know,0,0,0,0,1,0,0
2000,Amazed,0,0,0,1,0,0,0
2000,You Sang To Me,0,0,0,0,0,0,1
2000,It Feels So Good,0,0,0,0,0,1,0
2000,Higher,0,0,0,0,0,0,1
2000,There You Go,0,0,0,0,1,0,0
2000,Otherside,0,0,0,0,0,0,1
2000,I Turn To You,0,0,0,0,0,0,0
2000,The Real Slim Shady,1,0,1,0,1,1,0
2000,Smooth,0,0,0,0,0,0,1
2000,I Wish,1,0,0,0,1,0,0
2000,Separated,0,0,0,0,1,0,0
2000,Bent,0,0,1,0,0,0,1
2000,Never Let You Go,0,0,0,0,0,0,1
2000,Crash And Burn,0,0,0,0,0,0,1
2000,Party Up,0,0,1,0,1,1,0
2000,Big Pimpin',1,0,0,0,1,1,0
2000,Only God Knows Why,0,0,0,1,0,0,1
2000,Get It On Tonite,0,0,0,0,1,0,0
2000,Wobble Wobble,0,0,1,0,0,1,0
2000,Show Me The Meaning Of Being Lonely,0,0,0,0,1,0,0
2000,Shackles,0,0,0,0,1,0,0
2000,Better Off Alone,0,0,0,0,0,0,0
2000,Broadway,1,0,1,0,0,0,1
2000,The Way You Love Me,0,0,0,1,0,0,0
2000,I Knew I Loved You,0,0,0,0,0,0,0
2000,I Need To Know,0,0,0,0,0,0,0
2000,Yes!,0,0,0,1,0,0,0
2000,Graduation,0,0,0,0,0,0,1
2000,Where I Wanna Be,1,0,0,0,1,0,0
2000,That's The Way It Is,0,0,0,0,0,0,0
2000,The Best Day,0,0,0,0,0,0,0
2000,Swear It Again,0,0,0,0,0,0,0
2000,Buy Me A Rose,0,0,0,1,0,0,1
2000,She's More,1,0,1,1,0,0,0
2000,The Chain Of Love,0,0,0,0,0,0,0
2000,Couldn't Last A Moment,0,1,0,0,0,0,0
2000,Best Of Me,1,0,1,0,1,1,0
2000,It's Gonna Be Me,0,0,0,0,0,0,0
2000,Back Here,0,0,0,0,0,0,0
2000,Been There,0,0,0,0,0,0,0
2000,Kryptonite,0,0,0,0,0,0,1
2000,Let's Get Married,0,0,1,0,1,1,0
2000,Carlene,0,0,0,1,0,0,0
2000,What I Need To Do,0,0,0,1,0,0,1
2000,Absolutely,0,0,0,0,0,0,1
2000,Unconditional,0,0,0,0,0,0,0
2000,Goodbye Earl,1,0,0,1,0,0,0
2000,I Don't Wanna,0,0,1,0,1,1,0
2000,You Owe Me,0,1,1,0,0,1,0
2000,Feelin' So Good,1,0,0,0,1,1,0
2000,Purest Of Pain,1,0,0,0,0,0,0
